test_id,is_female
17524,0.62
17525,0.95
17526,0.63
17527,0.2
17528,0.22
17529,0.96
17530,0.97
17531,0.17
17532,0.21
17533,0.75
17534,0.89
17535,0.14
17536,0.19
17537,0.97
17538,0.24
17539,0.44
17540,0.36
17541,0.02
17542,0.04
17543,0.4
17544,0.02
17545,0.83
17546,0.96
17547,0.58
17548,0.58
17549,0.06
17550,0.9
17551,0.23
17552,0.12
17553,0.1
17554,0.97
17555,0.45
17556,0.98
17557,0.05
17558,0.6
17559,0.13
17560,0.12
17561,0.89
17562,0.07
17563,0.27
17564,0.5
17565,0.15
17566,1
17567,1
17568,0.55
17569,0.93
17570,0.13
17571,0.23
17572,0.92
17573,0.22
17574,0.51
17575,0.7
17576,0.82
17577,0.08
17578,0.02
17579,0.78
17580,0.71
17581,0.35
17582,0.19
17583,0.57
17584,0.95
17585,0.14
17586,0.96
17587,0.62
17588,0.96
17589,0.99
17590,0.08
17591,0.96
17592,0.49
17593,0.04
17594,0.21
17595,0.01
17596,0.45
17597,0.98
17598,0.03
17599,0.25
17600,0.31
17601,0.01
17602,0.97
17603,0.97
17604,0.95
17605,0.02
17606,0.45
17607,0.98
17608,0.4
17609,0.69
17610,0.98
17611,0.99
17612,0.99
17613,0.94
17614,0.03
17615,0.01
17616,0
17617,0.01
17618,0.36
17619,0.04
17620,0.94
17621,1
17622,0.01
17623,0.23
17624,0.44
17625,0.98
17626,0.19
17627,0.47
17628,0.92
17629,0.87
17630,0.08
17631,0.55
17632,0.02
17633,0.9
17634,0.49
17635,0.99
17636,1
17637,0.93
17638,0.98
17639,0
17640,0.78
17641,0.35
17642,0.08
17643,0.41
17644,0.94
17645,0.78
17646,0.08
17647,0.5
17648,0.01
17649,0.19
17650,0
17651,0.02
17652,0.32
17653,0.33
17654,0.96
17655,0.79
17656,0.42
17657,0.98
17658,0.9
17659,0.99
17660,0.24
17661,0.99
17662,0.21
17663,0.96
17664,0.09
17665,0.93
17666,0.59
17667,0.14
17668,0.89
17669,0.05
17670,0.68
17671,0.06
17672,0.29
17673,0.78
17674,0.24
17675,0.94
17676,0.06
17677,0.17
17678,0.56
17679,0
17680,0.99
17681,0.81
17682,0.28
17683,0
17684,0.58
17685,0.76
17686,0.27
17687,0.13
17688,0.08
17689,0.18
17690,0.1
17691,0.98
17692,0
17693,0.52
17694,0.98
17695,0.16
17696,0.97
17697,0.05
17698,1
17699,0.84
17700,0.3
17701,0.98
17702,0.15
17703,0.39
17704,0.03
17705,0.84
17706,0.63
17707,0.39
17708,0.99
17709,0.88
17710,0.02
17711,0.73
17712,0.97
17713,0.36
17714,0.92
17715,0.17
17716,0.95
17717,0.09
17718,0.74
17719,0.53
17720,0.98
17721,0.6
17722,0.1
17723,0.98
17724,0.87
17725,0.08
17726,0.25
17727,0.8
17728,0.97
17729,1
17730,0.82
17731,0.26
17732,0.01
17733,0.91
17734,0.11
17735,0
17736,0.97
17737,0.79
17738,0.06
17739,0.98
17740,0.14
17741,0.34
17742,0.34
17743,0
17744,0.91
17745,0.38
17746,0.09
17747,1
17748,0.63
17749,0.73
17750,1
17751,0.3
17752,0.35
17753,0.43
17754,0.07
17755,0.47
17756,0.86
17757,0.99
17758,0.23
17759,0.97
17760,0.93
17761,0.93
17762,0.71
17763,0.98
17764,0.98
17765,0.31
17766,0.04
17767,0.08
17768,0.89
17769,0.04
17770,0.97
17771,0.71
17772,0.96
17773,0.97
17774,0.02
17775,0.96
17776,0.87
17777,0.3
17778,0.28
17779,0.13
17780,0.92
17781,0.88
17782,0.65
17783,0.93
17784,0.91
17785,0.69
17786,0.03
17787,0.61
17788,0.04
17789,0.88
17790,0.98
17791,0.92
17792,0.97
17793,1
17794,0.07
17795,0.05
17796,0.94
17797,0.69
17798,0.31
17799,0.27
17800,0.01
17801,0.07
17802,0.28
17803,0.02
17804,0.79
17805,0.1
17806,0.86
17807,0.99
17808,0.92
17809,0
17810,0.96
17811,0.88
17812,0.47
17813,0.02
17814,0.96
17815,0.97
17816,0.5
17817,0.41
17818,0.64
17819,0.24
17820,0.79
17821,0.81
17822,0.7
17823,0.1
17824,1
17825,0.2
17826,0.26
17827,0.61
17828,0.94
17829,0.98
17830,1
17831,0.4
17832,0.14
17833,0.39
17834,0.99
17835,0.92
17836,0.32
17837,0.96
17838,0.94
17839,0.11
17840,0.67
17841,0.88
17842,0.92
17843,0.99
17844,0.52
17845,0.02
17846,0.7
17847,0.043020721
17848,0.47
17849,0.55
17850,0.91
17851,0.25
17852,0.89
17853,0.38
17854,0.2
17855,0.21
17856,0.3
17857,1
17858,0.46
17859,0.67
17860,0.01
17861,0.02
17862,0.84
17863,0.18
17864,0.95
17865,0.96
17866,0.99
17867,0.59
17868,0.78
17869,0.2
17870,0.23
17871,1
17872,0.03
17873,0.58
17874,0.99
17875,0.1
17876,0.99
17877,0.26
17878,0.57
17879,0.97
17880,0.45
17881,1
17882,0.11
17883,0.02
17884,0.98
17885,0.21
17886,0.71
17887,0.98
17888,0.94
17889,0.97
17890,0.03
17891,0.91
17892,0.6
17893,0.06
17894,0.01
17895,0.05
17896,1
17897,0.94
17898,0.89
17899,0.89
17900,0.09
17901,0.95
17902,0.61
17903,0.07
17904,0.88
17905,0.92
17906,0.82
17907,0.22
17908,1
17909,0.1
17910,0.64
17911,1
17912,0.52
17913,0.07
17914,0.93
17915,0.1
17916,0.65
17917,0.45
17918,0.39
17919,0.99
17920,0.78
17921,0.97
17922,0.74
17923,0.93
17924,0.41
17925,0.22
17926,0.71
17927,0.97
17928,0.15
17929,0.03
17930,0.97
17931,0.38
17932,0.99
17933,0.01
17934,0.24
17935,0.07
17936,0.66
17937,0.06
17938,0.99
17939,0.92
17940,0.45
17941,0.2
17942,1
17943,0.08
17944,1
17945,0.8
17946,0.97
17947,1
17948,0.97
17949,0.67
17950,0.17
17951,0.66
17952,0.59
17953,0.93
17954,0.06
17955,0.02
17956,0.29
17957,0.07
17958,0.38
17959,0.96
17960,0.99
17961,0.83
17962,0.95
17963,0.66
17964,0.78
17965,0.95
17966,0.47
17967,0.07
17968,1
17969,0.2
17970,0.65
17971,0.01
17972,0.31
17973,1
17974,0.9
17975,0.61
17976,0.63
17977,0.98
17978,0.49
17979,0.15
17980,0.94
17981,0.08
17982,0.12
17983,0.89
17984,0.04
17985,0.99
17986,1
17987,0.69
17988,0.2
17989,0.14
17990,0.98
17991,0.45
17992,0.03
17993,0.96
17994,0
17995,0.03
17996,0.78
17997,1
17998,0.94
17999,0.13
18000,0.82
18001,0.24
18002,0.87
18003,0.28
18004,0.03
18005,0.03
18006,0.99
18007,0.27
18008,1
18009,0.92
18010,0.39
18011,0.77
18012,0.97
18013,0.69
18014,1
18015,0.09
18016,0.04
18017,0.71
18018,0.82
18019,0.84
18020,0.98
18021,0.96
18022,0.4
18023,0.91
18024,0.01
18025,0.86
18026,0.77
18027,0.53
18028,0.27
18029,0.35
18030,0.89
18031,0.29
18032,0.71
18033,0.96
18034,0.67
18035,0.98
18036,0.59
18037,0.75
18038,0.64
18039,0.57
18040,0.88
18041,0.5
18042,0.39
18043,0.11
18044,0.47
18045,0.17
18046,0.93
18047,1
18048,0.09
18049,0.19
18050,0.9
18051,0.88
18052,0.05
18053,0.47
18054,0.01
18055,0.36
18056,0.87
18057,0.3
18058,0.66
18059,0.97
18060,0.16
18061,0.26
18062,0.99
18063,0.15
18064,0.04
18065,0.71
18066,0.15
18067,0.97
18068,0.95
18069,1
18070,0.89
18071,0.83
18072,0.06
18073,0.32
18074,0.99
18075,0.99
18076,0.22
18077,0.76
18078,0.01
18079,0.95
18080,1
18081,0.02
18082,0.02
18083,0.08
18084,1
18085,0.14
18086,0.57
18087,0.26
18088,0.83
18089,0.35
18090,0.98
18091,1
18092,0.98
18093,0.84
18094,0.14
18095,0.78
18096,0.76
18097,0.04
18098,0.96
18099,0.93
18100,0.28
18101,0.2
18102,0.37
18103,0.68
18104,0.16
18105,0.6
18106,0.91
18107,0
18108,0.48
18109,0.36
18110,0.93
18111,0.56
18112,0.9
18113,0.87
18114,0.17
18115,0.22
18116,0.05
18117,0.82
18118,0.24
18119,0.77
18120,0.65
18121,0.84
18122,0.99
18123,0.04
18124,0.02
18125,0.26
18126,0.29
18127,0.28
18128,0.62
18129,0.99
18130,0.02
18131,0.02
18132,0.83
18133,0.3
18134,0.82
18135,0.76
18136,0.51
18137,0.98
18138,0.07
18139,0.6
18140,0.97
18141,0.86
18142,0.9
18143,0.55
18144,0.16
18145,0.06
18146,0.77
18147,0.17
18148,0.99
18149,0.14
18150,0.57
18151,0.3
18152,0.01
18153,0.98
18154,0.93
18155,0.28
18156,0.32
18157,0.23
18158,0.83
18159,0.98
18160,0.24
18161,0.01
18162,0.71
18163,0.71
18164,0.98
18165,0.99
18166,0.06
18167,0.47
18168,0.71
18169,0.22
18170,0.6
18171,0.06
18172,0.16
18173,0.97
18174,0.08
18175,0.3
18176,0.31
18177,0.19
18178,0.98
18179,0.97
18180,0.06
18181,0.68
18182,1
18183,0.01
18184,0.03
18185,0.69
18186,0.78
18187,0.15
18188,0.74
18189,0.19
18190,0.16
18191,0.28
18192,0.98
18193,0.34
18194,0.98
18195,1
18196,0.15
18197,0.98
18198,0.95
18199,0.75
18200,0.68
18201,0.73
18202,0.76
18203,0.95
18204,0.87
18205,0.34
18206,0.82
18207,0.73
18208,0.67
18209,0.75
18210,0.85
18211,0.413020721
18212,0
18213,0.55
18214,0.07
18215,0.24
18216,0.64
18217,0.99
18218,0.02
18219,0.67
18220,0.22
18221,0.58
18222,0.05
18223,0.33
18224,0.93
18225,0.98
18226,0.55
18227,0.26
18228,0.05
18229,0.02
18230,0.01
18231,0.4
18232,0.71
18233,0.78
18234,0.53
18235,0.73
18236,0.36
18237,0.65
18238,1
18239,0.18
18240,0.83
18241,0.04
18242,0.17
18243,1
18244,0.93
18245,0
18246,0.85
18247,0.39
18248,0.96
18249,0.35
18250,0.81
18251,0.1
18252,0.99
18253,0.9
18254,0.97
18255,0.27
18256,0.98
18257,0
18258,0.26
18259,0.32
18260,0.99
18261,0.99
18262,0.9
18263,0.22
18264,0.47
18265,0
18266,0
18267,0.99
18268,0.13
18269,0.36
18270,0.98
18271,0.83
18272,0.06
18273,0.06
18274,0.93
18275,0.53
18276,0.03
18277,0.37
18278,0.99
18279,0.37
18280,0.3
18281,0.01
18282,0.99
18283,0.98
18284,0.22
18285,0.96
18286,0.06
18287,0.91
18288,0.94
18289,0.11
18290,0.99
18291,0.99
18292,0.86
18293,0.2
18294,0.02
18295,0.57
18296,0.97
18297,0.4
18298,1
18299,0.52
18300,0.42
18301,0.06
18302,0.99
18303,1
18304,0.03
18305,0.12
18306,1
18307,0.51
18308,0.99
18309,0.45
18310,0.58
18311,0.72
18312,0.93
18313,0.36
18314,0.07
18315,0.03
18316,0.12
18317,0.1
18318,0.97
18319,0.97
18320,0.25
18321,0.04
18322,0.94
18323,0.15
18324,0.93
18325,0.91
18326,1
18327,0.04
18328,0.25
18329,0.04
18330,0.34
18331,0.07
18332,0.17
18333,0.06
18334,0.87
18335,0.71
18336,0.8
18337,0.11
18338,0.63
18339,0.92
18340,0.67
18341,0.21
18342,0.78
18343,0.22
18344,0.16
18345,0.98
18346,0.67
18347,0.07
18348,0.42969733
18349,0.96
18350,0.93
18351,0.92
18352,0.12
18353,0.02
18354,0.76
18355,0.2
18356,0.77
18357,0.97
18358,0.09
18359,0.02
18360,0.08
18361,0.32
18362,0.89
18363,0.03
18364,0.33
18365,0.16
18366,0.07
18367,0.37
18368,0.16
18369,0.31
18370,0.97
18371,0.98
18372,0.93
18373,0.05
18374,0.92
18375,0.13
18376,0.56
18377,0.59
18378,0.39
18379,0.97
18380,0
18381,0.65
18382,1
18383,0.85
18384,0.95
18385,0.04
18386,0.64
18387,0.08
18388,0.98
18389,0.31
18390,0.99
18391,0.45
18392,1
18393,0.99
18394,0.98
18395,0.14
18396,0.69
18397,0.26
18398,0.02
18399,0.05
18400,0.63
18401,0.83
18402,0.14
18403,0.92
18404,0.69
18405,0.98
18406,0.99
18407,0.14
18408,0.89
18409,0.92
18410,0.46
18411,0.6
18412,0.35
18413,0.94
18414,0.6
18415,0.99
18416,0.91
18417,0.06
18418,0.76
18419,0.74
18420,0.14
18421,0.7
18422,0.99
18423,0.7
18424,0.05
18425,0.19
18426,0.96
18427,0.22
18428,1
18429,0.9
18430,0.41
18431,0.96
18432,0.32
18433,1
18434,0.79
18435,0.99
18436,0.99
18437,0.31
18438,0.33
18439,0.11
18440,0
18441,0.86
18442,0.6
18443,0.19
18444,0.97
18445,0.97
18446,0.84
18447,0.53
18448,0.14
18449,0.94
18450,0.18
18451,0.9
18452,0.09
18453,0.41
18454,0.77
18455,0.11
18456,0.6
18457,0.98
18458,0.74
18459,0.52
18460,0.32
18461,0.95
18462,0.46
18463,0.98
18464,1
18465,0.96
18466,0.1
18467,0.98
18468,0.98
18469,1
18470,0.26
18471,0.04
18472,1
18473,1
18474,0.47
18475,0.9
18476,0.17
18477,0.11
18478,0.76
18479,0.29
18480,0.48
18481,0.72
18482,0.33
18483,0.33
18484,0.68
18485,0.39
18486,0.06
18487,0.45
18488,0.93
18489,0.89
18490,0.04
18491,0.06
18492,0.65
18493,0.18
18494,0.06
18495,0.91
18496,0.66
18497,0.18
18498,0.84
18499,0.15
18500,1
18501,0.07
18502,0.08
18503,0.33
18504,0.93
18505,0.02
18506,0.9
18507,0.95
18508,0.9
18509,0.91
18510,0.2
18511,0.98
18512,0.11
18513,0.83
18514,0.97
18515,0.61
18516,0.12
18517,0.06
18518,1
18519,0.01
18520,0.98
18521,0.84
18522,0.01
18523,0.59
18524,0.08
18525,0.8
18526,0.93
18527,0.68
18528,0.97
18529,0.13
18530,0.59
18531,0.94
18532,0.82
18533,0.46
18534,0.89
18535,0.88
18536,0.75
18537,0.45
18538,0.07
18539,0.95
18540,0.77
18541,1
18542,0.02
18543,0.56
18544,0.08
18545,0.64
18546,0.75
18547,0.11
18548,0.09
18549,0.95
18550,0.48
18551,0.03
18552,0.644639867
18553,0.75
18554,0.93
18555,0.15
18556,0.09
18557,0.02
18558,0.94
18559,0.03
18560,0.75
18561,0.1
18562,0.98
18563,0.4
18564,0.99
18565,0.64
18566,0.93
18567,0.17
18568,0.75
18569,0.39
18570,0.91
18571,0.78
18572,0.37
18573,0.85
18574,0.02
18575,0.03
18576,0.05
18577,0.99
18578,0.39
18579,0.84
18580,0.01
18581,0.28
18582,0.08
18583,0.67
18584,0.85
18585,0.04
18586,0.55
18587,0.73
18588,0.94
18589,0.06
18590,0.97
18591,0.96
18592,0.17
18593,0.94
18594,0.95
18595,0.93
18596,0.25
18597,0.66
18598,0.99
18599,0.52
18600,0.48
18601,0.81
18602,0.42
18603,0.99
18604,0.99
18605,0.13
18606,0.96
18607,0.97
18608,0.28
18609,0.55
18610,0.64
18611,0.65
18612,1
18613,0.03
18614,0.16
18615,0.02
18616,0.04
18617,0.09
18618,0.2
18619,0.9
18620,0.99
18621,1
18622,0.84
18623,0.14
18624,0.06
18625,0.5
18626,0.24
18627,0.02
18628,0.79
18629,0.98
18630,0.97
18631,0.28
18632,0.02
18633,0.74
18634,0.96
18635,0.09
18636,0.05
18637,0.01
18638,0.64
18639,0.03
18640,0.95
18641,1
18642,0.88
18643,0.9
18644,0.46
18645,0.83
18646,0.93
18647,0.05
18648,0.24
18649,0.13
18650,0.01
18651,0.04
18652,0.03
18653,0.93
18654,0.084639867
18655,0.44
18656,0.12
18657,0.3
18658,0.97
18659,0.22
18660,0.41
18661,0.99
18662,0.15
18663,0.77
18664,0.08
18665,0.94
18666,0.93
18667,0.94
18668,0.28
18669,0.8
18670,0.64
18671,0.82
18672,0.98
18673,0.87
18674,0.03
18675,0.19
18676,0.89
18677,0.28
18678,0.41
18679,0.09
18680,0.03
18681,0.14
18682,0.44
18683,1
18684,0.95
18685,0.53
18686,0.56
18687,0.24
18688,0.96
18689,0.02
18690,0.43
18691,0.96
18692,0.09
18693,0.5
18694,0.77
18695,0.92
18696,0.23
18697,0
18698,0.3
18699,0.06
18700,0.4
18701,1
18702,0.05
18703,0.422239289
18704,0.15
18705,0.2
18706,1
18707,0.06
18708,0.95
18709,0.78
18710,0.99
18711,0.83
18712,0.05
18713,0.16
18714,0.38
18715,0.44
18716,0.04
18717,0.94
18718,0.31
18719,0.68
18720,0.1
18721,0.06
18722,0.01
18723,0.93
18724,0.74
18725,0
18726,0.884639867
18727,0.25
18728,0.94
18729,0.3
18730,0
18731,0.41
18732,0.93
18733,0.97
18734,0.38
18735,0.94
18736,0.96
18737,0.11
18738,0.37
18739,0.88
18740,1
18741,0.98
18742,0.07
18743,0.82
18744,0.36
18745,0.03
18746,0.63
18747,0.77
18748,0.14
18749,0.12
18750,0.98
18751,0.88
18752,0.97
18753,0.97
18754,0.05
18755,0.31
18756,0.52
18757,0.98
18758,0.39
18759,0.63
18760,0.03
18761,0.52
18762,0.56
18763,0.78
18764,0.33
18765,0.74
18766,0.01
18767,0.98
18768,0.9
18769,0.13
18770,0.99
18771,0.03
18772,0.96
18773,0.89
18774,0.33
18775,0.92
18776,0.98
18777,0.88
18778,0.83
18779,0.98
18780,0.08
18781,0.94
18782,0.24
18783,0.01
18784,0.98
18785,0.9
18786,0.1
18787,1
18788,0.72
18789,0.21
18790,1
18791,0.13
18792,0.49
18793,0.2
18794,0.07
18795,0.14
18796,0.55
18797,0.8
18798,0.09
18799,0.14
18800,0.9
18801,0.9
18802,0.96
18803,0.13
18804,0.98
18805,0.97
18806,0.35
18807,0.12
18808,0.37
18809,0.18
18810,0.01
18811,0.71
18812,0.12
18813,0.04
18814,0.02
18815,0.11
18816,0.29
18817,0.75
18818,0.08
18819,0.93
18820,0.22
18821,0.83
18822,0.6
18823,0.26
18824,0.01
18825,0.15
18826,0.12
18827,0.9
18828,0.88
18829,0.65
18830,0.65
18831,0.86
18832,0.42
18833,1
18834,0.16
18835,0.72
18836,0.2
18837,0.32
18838,0.31
18839,0.17
18840,0.49
18841,0.79
18842,0.13
18843,0.29
18844,0.14
18845,0.94
18846,0.92
18847,0.22
18848,0.94
18849,1
18850,0.08
18851,0.86
18852,0.04
18853,0.32
18854,0.21
18855,0.89
18856,1
18857,0.02
18858,0.97
18859,0.96
18860,1
18861,0.43
18862,0.04
18863,0.55
18864,0.14
18865,0.12
18866,0.96
18867,0.12
18868,0.16
18869,0.13
18870,0.35
18871,0.98
18872,0.02
18873,0.29
18874,0.95
18875,0.51
18876,0.59
18877,0.91
18878,0.91
18879,0.42
18880,0.7
18881,0.95
18882,0.02
18883,0.63
18884,0.92
18885,0.73
18886,0.02
18887,1
18888,0.96
18889,0.96
18890,0.47
18891,0.04
18892,0.04
18893,0.21
18894,0.23
18895,0.8
18896,0.97
18897,0.05
18898,0.93
18899,0.13
18900,0.74
18901,0.77
18902,0.91
18903,0.92
18904,0.29
18905,0.91
18906,0.22
18907,0.05
18908,0.98
18909,1
18910,0.72
18911,0.96
18912,0.99
18913,0.04
18914,0.8
18915,1
18916,0.01
18917,0.3
18918,0.08
18919,0.7
18920,0.95
18921,0.99
18922,0.25
18923,0.99
18924,0.29
18925,0.44
18926,0.38
18927,0.63
18928,0.6
18929,0.32
18930,0.05
18931,0.46
18932,0
18933,0.91
18934,0.32
18935,0.55
18936,0.85
18937,0.01
18938,0.99
18939,0.14
18940,0.27
18941,0.26
18942,0.96
18943,0.12
18944,0.45
18945,0.38
18946,1
18947,0.7
18948,0.04
18949,0.94
18950,0.75
18951,0
18952,0.66
18953,0.19
18954,0.19
18955,0.5
18956,0.21
18957,0.07
18958,0.82
18959,0.09
18960,0.07
18961,0.85
18962,0.12
18963,0.1
18964,0.66
18965,0.12
18966,0.96
18967,0.95
18968,0.98
18969,0.46
18970,0.37
18971,0.92
18972,0.18
18973,0.18
18974,0.96
18975,0.28
18976,0.92
18977,0.47
18978,0.26
18979,0.64
18980,0.99
18981,0.07
18982,0.32
18983,0.92
18984,0.09
18985,0.35
18986,0.99
18987,0.86
18988,0.85
18989,0.45
18990,0.95
18991,0.1
18992,0
18993,0.1
18994,0.75
18995,0.97
18996,0.33
18997,0.05
18998,0.44
18999,1
19000,0.1
19001,0.12
19002,0.99
19003,0.45
19004,0.45
19005,0.53
19006,0.36
19007,0.05
19008,0.79
19009,0.26
19010,0.9
19011,0.91
19012,0.23
19013,0.99
19014,0.4
19015,0.97
19016,0.05
19017,0.98
19018,0.86
19019,0.53
19020,0.13
19021,0
19022,0.16
19023,0.86
19024,0.26
19025,0.23
19026,0.13
19027,1
19028,0.03
19029,0.98
19030,0.92
19031,0.93
19032,0.11
19033,0.41
19034,0.1
19035,0.14
19036,0.35
19037,0.17
19038,0.79
19039,0.9
19040,0.05
19041,0.92
19042,0.59
19043,0.01
19044,0.25
19045,0.01
19046,0.92
19047,0.93
19048,0.54
19049,0.97
19050,0.01
19051,0.54
19052,0.98
19053,0.46
19054,0.64
19055,0.92
19056,0.51
19057,0.34
19058,1
19059,0.42
19060,0.78
19061,0.98
19062,0.14
19063,0.08
19064,0.92
19065,0.92
19066,0.94
19067,0.34
19068,0.09
19069,0.03
19070,0.88
19071,0
19072,0.34
19073,0.66
19074,0.06
19075,0.64
19076,0.98
19077,0.97
19078,0.77
19079,0.07
19080,0.42
19081,0.05
19082,0.05
19083,0.12
19084,0.26
19085,0.95
19086,0.11
19087,1
19088,0.6
19089,0.91
19090,0.669359394
19091,0.38
19092,0.08
19093,1
19094,0.08
19095,0.96
19096,0.99
19097,0.97
19098,0.03
19099,0.96
19100,0.01
19101,0.11
19102,0.99
19103,0.06
19104,0.71
19105,0.29
19106,0.11
19107,0.96
19108,0.37
19109,0.13
19110,0.95
19111,0.57
19112,0.98
19113,0.99
19114,0.37
19115,0.63
19116,0.92
19117,0.7
19118,0.89
19119,0.07
19120,0
19121,0.93
19122,0.09
19123,0.92
19124,0.55
19125,0.96
19126,0.01
19127,0.91
19128,0.01
19129,0.05
19130,0.75
19131,0.2
19132,0.03
19133,0.17
19134,0.83
19135,0
19136,0.52
19137,0.65
19138,0.11
19139,0.77
19140,0.99
19141,0.99
19142,0.81
19143,0.95
19144,0.26
19145,0.59
19146,0.07
19147,0.9
19148,0.86
19149,0.08
19150,0.76
19151,0.72
19152,0.26
19153,0.35
19154,0.7
19155,0.32
19156,0.97
19157,0.31
19158,0.98
19159,0.12
19160,0.16
19161,0.41
19162,0.96
19163,0.09
19164,0.6
19165,0.99
19166,0.99
19167,0.85
19168,0.47
19169,0.87
19170,0.89
19171,0.79
19172,0.03
19173,0.97
19174,0.92
19175,0.52
19176,0.94
19177,1
19178,0.96
19179,0
19180,0.43
19181,0.62
19182,0.45
19183,0.99
19184,0.99
19185,0.34
19186,0.98
19187,0.71
19188,0.15
19189,0.08
19190,0.28
19191,0.99
19192,0.08
19193,0.9
19194,0.91
19195,0.34
19196,0.71
19197,0.48
19198,0.916338674
19199,0.15
19200,0.09
19201,0.99
19202,0.03
19203,0.12
19204,0.95
19205,0.16
19206,0.03
19207,0.95
19208,0.03
19209,0.81
19210,0.55
19211,0.96
19212,0.38
19213,0
19214,0.21
19215,1
19216,0.07
19217,0.09
19218,0.36
19219,0.82
19220,0.77
19221,0.9
19222,0.94
19223,0.61
19224,0.85
19225,0.99
19226,0.35
19227,0.1
19228,0.19
19229,1
19230,0.02
19231,0.93
19232,0.61
19233,0.99
19234,0.01
19235,0.88
19236,0.98
19237,0.4
19238,0.17
19239,0.72
19240,0.85
19241,0.07
19242,0.03
19243,0.9
19244,0.07
19245,0.97
19246,0.25
19247,0.99
19248,0.88
19249,0.72
19250,0.07
19251,0.97
19252,0.02
19253,0.71
19254,0.98
19255,0.9
19256,0.84
19257,0.36
19258,0.99
19259,1
19260,1
19261,0.95
19262,0.06
19263,0.97
19264,0.25
19265,1
19266,0.98
19267,0.71
19268,0.97
19269,0.97
19270,0.94
19271,0.04
19272,0.35
19273,0.09
19274,0.01
19275,0.57
19276,0.07
19277,0.98
19278,0.13
19279,0.5
19280,0.27
19281,0.9
19282,0.06
19283,0.74
19284,0.11
19285,0.19
19286,0.42
19287,0.34
19288,0.49
19289,0.08
19290,0.07
19291,0.25
19292,0.86
19293,0
19294,0.95
19295,0.98
19296,0.17
19297,0.89
19298,0.21
19299,0.03
19300,0.02
19301,0.88
19302,0.93
19303,0
19304,0.08
19305,0.3
19306,0.09
19307,0.01
19308,0.22
19309,0.99
19310,0.95
19311,0.12
19312,0.97
19313,0.96
